date,data,change,pct_change,id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
08/2018,1.46,0.1,7.353,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
09/2018,1.25,-0.21,-14.384,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
10/2018,1.31,0.06,4.8,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
11/2018,1.0,-0.31,-23.664,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
12/2018,0.99,-0.01,-1.0,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
01/2019,1.0,0.01,1.01,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
02/2019,1.1,0.1,10.0,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
03/2019,1.2,0.1,9.091,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
04/2019,1.4,0.2,16.667,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
05/2019,1.38,-0.02,-1.429,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
06/2019,1.11,-0.27,-19.565,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
07/2019,1.3,0.19,17.117,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
08/2019,1.32,0.02,1.538,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
09/2019,1.5,0.18,13.636,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
10/2019,1.41,-0.09,-6.0,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
11/2019,1.38,-0.03,-2.128,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
12/2019,1.48,0.1,7.246,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
01/2020,1.57,0.09,6.081,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
02/2020,1.72,0.15,9.554,USSLIND,2020-06-15,2020-06-15,Leading Index for the United States,1982-01-01,2020-02-01,Monthly,M,Percent,%,Seasonally Adjusted,SA,2020-04-14 09:16:10-05,83,"The leading index for each state predicts the six-month growth rate of the state's coincident index. In addition to the coincident index, the models include other variables that lead the economy: state-level housing permits (1 to 4 units), state initial unemployment insurance claims, delivery times from the Institute for Supply Management (ISM) manufacturing survey, and the interest rate spread between the 10-year Treasury bond and the 3-month Treasury bill."
